date,product_id,sales,category,region,price,discount,rating,views,clicks,cost_price
2034-06-08,P004,60,D,South,43.27,26.55,4,1342,480,16.720000000000002
2034-06-09,P016,48,E,South,34.79,2.74,5,1603,147,32.05
2034-06-10,P009,57,C,East,79.04,19.7,4,2938,438,59.34
2034-06-11,P006,44,C,North,80.44,18.55,4,4524,108,61.89
2034-06-12,P010,38,D,East,53.47,8.04,4,3722,173,45.43
2034-06-13,P004,52,C,West,44.43,4.51,4,1304,73,39.92
2034-06-14,P012,55,A,South,67.37,23.78,5,432,368,43.59
2034-06-15,P010,52,B,North,60.2,12.93,1,1712,16,47.27
2034-06-16,P012,44,E,East,70.05,29.46,5,772,313,40.589999999999996
2034-06-17,P019,52,D,West,37.54,3.77,2,3513,199,33.769999999999996
2034-06-18,P019,59,D,West,80.95,29.02,3,2750,177,51.93000000000001
2034-06-19,P001,56,B,North,38.51,8.69,5,4715,100,29.82
2034-06-20,P004,58,A,West,47.69,12.72,4,1228,221,34.97
2034-06-21,P013,50,B,East,21.92,2.31,4,2699,376,19.610000000000003
2034-06-22,P008,68,C,North,86.98,21.39,2,2124,321,65.59
2034-06-23,P014,45,D,East,67.98,4.73,2,4785,230,63.25
2034-06-24,P016,61,C,North,31.18,5.46,4,3186,25,25.72
2034-06-25,P002,68,D,East,86.65,4.76,2,583,320,81.89
2034-06-26,P008,61,D,West,73.43,17.57,3,1279,172,55.86000000000001
2034-06-27,P013,54,C,South,49.8,15.37,3,2058,297,34.43
2034-06-28,P001,51,B,West,99.09,14.47,1,2275,369,84.62
2034-06-29,P012,67,E,West,40.35,12.98,3,4194,227,27.37
2034-06-30,P017,42,E,East,18.96,6.19,2,3884,137,12.77
2034-07-01,P007,47,B,East,76.01,29.69,3,4694,355,46.32000000000001
2034-07-02,P016,53,A,South,78.13,31.36,1,4299,442,46.769999999999996
2034-07-03,P014,69,B,South,15.31,8.11,3,3944,332,7.200000000000001
2034-07-04,P010,60,B,East,83.75,8.62,2,1694,51,75.13
2034-07-05,P003,47,B,West,79.83,29.01,1,1824,459,50.81999999999999
2034-07-06,P012,53,E,North,93.66,37.93,5,2730,176,55.73
2034-07-07,P008,50,D,South,20.67,8.44,2,3951,69,12.230000000000002
2034-07-08,P016,50,A,West,64.07,13.27,5,1348,303,50.8
2034-07-09,P001,66,A,North,29.75,9.36,3,1895,391,20.39
2034-07-10,P017,43,A,West,45.95,10.19,1,4987,426,35.760000000000005
2034-07-11,P006,73,C,South,33.86,18.42,2,1351,226,15.439999999999998
2034-07-12,P001,65,B,East,50.44,4.27,1,814,274,46.17
2034-07-13,P015,68,D,East,20.16,13.06,4,4137,251,7.1
2034-07-14,P013,52,D,South,37.32,13.6,4,1051,84,23.72
2034-07-15,P006,55,C,East,16.38,4.74,3,787,200,11.639999999999999
2034-07-16,P013,42,E,North,54.26,22.12,4,1870,95,32.14
2034-07-17,P004,52,C,West,36.7,5.38,5,845,338,31.320000000000004
2034-07-18,P001,62,C,East,63.13,6.62,3,3217,68,56.510000000000005
2034-07-19,P010,70,B,East,51.08,16.6,1,4055,283,34.48
2034-07-20,P004,46,E,East,31.95,6.05,1,3198,92,25.9
2034-07-21,P013,53,C,South,19.26,1.37,1,4342,12,17.89
2034-07-22,P004,55,D,South,77.8,22.7,3,3090,485,55.099999999999994
2034-07-23,P016,43,B,East,66.98,14.34,5,1781,54,52.64
2034-07-24,P009,63,E,South,12.96,6.29,1,3864,13,6.670000000000001
2034-07-25,P004,50,D,West,99.04,21.95,4,3149,469,77.09
2034-07-26,P020,55,A,North,67.82,13.7,2,4734,166,54.11999999999999
2034-07-27,P008,52,B,West,28.65,3.34,2,517,449,25.31
2034-07-28,P004,49,D,West,85.64,3.78,4,1643,321,81.86
2034-07-29,P009,57,C,North,89.39,15.21,5,244,142,74.18
2034-07-30,P011,55,C,North,61.63,15.25,5,316,213,46.38
2034-07-31,P005,53,B,West,89.7,23.33,5,1367,382,66.37
2034-08-01,P009,50,E,North,12.63,6.65,4,2255,241,5.98
2034-08-02,P008,60,C,West,95.07,18.2,3,1394,49,76.86999999999999
2034-08-03,P004,74,D,East,15.15,1.1,3,3433,317,14.05
2034-08-04,P020,59,A,South,67.82,15.6,2,940,57,52.21999999999999
2034-08-05,P001,67,E,North,41.13,18.54,3,266,55,22.590000000000003
2034-08-06,P020,43,B,East,13.54,2.85,1,3770,385,10.69
2034-08-07,P013,59,C,North,93.64,45.61,1,2087,23,48.03
2034-08-08,P005,46,E,South,22.18,9.58,1,4160,71,12.6
2034-08-09,P020,42,A,South,86.84,6.14,1,4754,96,80.7
2034-08-10,P010,50,E,South,39.73,12.6,5,1331,285,27.129999999999995
2034-08-11,P016,69,E,North,76.7,11.07,4,4405,392,65.63
2034-08-12,P008,67,B,West,32.88,7.77,3,4600,300,25.110000000000003
2034-08-13,P012,60,A,North,62.51,21.11,1,732,462,41.4
2034-08-14,P003,42,A,North,81.96,9.5,2,1028,191,72.46
2034-08-15,P004,55,E,East,60.96,4.33,1,4962,96,56.63
2034-08-16,P017,60,C,East,37.59,16.3,4,2487,157,21.290000000000003
2034-08-17,P020,59,E,West,31.01,17.19,4,2301,448,13.82
2034-08-18,P013,39,D,South,25.73,8.28,1,3265,362,17.450000000000003
2034-08-19,P006,48,C,South,85.49,8.68,1,2377,458,76.81
2034-08-20,P003,57,B,North,64.98,7.4,4,2462,195,57.580000000000005
2034-08-21,P014,63,A,South,55.78,34.09,5,1494,315,21.689999999999998
2034-08-22,P007,35,C,West,32.46,13.94,5,2103,304,18.520000000000003
2034-08-23,P003,56,B,South,49.04,13.65,3,3688,241,35.39
2034-08-24,P006,59,E,East,65.81,3.0,5,2208,176,62.81
2034-08-25,P013,66,B,South,16.47,3.15,2,1050,276,13.319999999999999
2034-08-26,P014,64,D,North,42.46,9.48,2,2118,49,32.980000000000004
2034-08-27,P015,63,B,East,31.56,7.23,1,4406,361,24.33
2034-08-28,P016,50,C,West,68.19,12.39,5,389,436,55.8
2034-08-29,P001,38,A,North,64.56,24.22,1,2297,169,40.34
2034-08-30,P015,54,C,North,36.95,5.86,4,2096,445,31.090000000000003
2034-08-31,P007,68,C,East,13.75,4.47,2,2497,388,9.280000000000001
2034-09-01,P009,72,A,North,26.45,15.08,3,2263,275,11.37
2034-09-02,P015,65,D,South,24.41,3.95,5,3902,226,20.46
2034-09-03,P014,62,C,South,61.16,15.43,2,2876,34,45.73
2034-09-04,P019,61,A,East,25.24,7.68,4,878,255,17.56
2034-09-05,P018,52,A,South,53.41,15.36,5,2610,188,38.05
2034-09-06,P009,56,C,North,65.31,12.91,3,3807,91,52.400000000000006
2034-09-07,P001,74,A,East,89.16,38.54,4,3643,43,50.62
2034-09-08,P012,48,E,East,32.05,8.31,1,1812,285,23.739999999999995
2034-09-09,P010,74,C,West,26.73,2.11,3,4235,55,24.62
2034-09-10,P007,55,D,North,25.59,9.26,1,3164,281,16.33
2034-09-11,P014,71,E,North,42.44,17.8,3,165,338,24.639999999999997
2034-09-12,P001,44,D,West,68.43,27.45,2,2048,202,40.980000000000004
2034-09-13,P015,64,C,West,70.47,30.01,3,2898,243,40.459999999999994
2034-09-14,P001,50,B,North,28.99,9.33,1,1277,46,19.659999999999997
2034-09-15,P013,44,A,West,21.81,2.2,1,3594,295,19.61
2034-09-16,P020,60,E,East,50.38,6.98,3,2452,91,43.400000000000006
2034-09-17,P002,68,C,East,22.71,5.46,2,1683,40,17.25
2034-09-18,P003,49,A,North,83.16,9.38,2,4182,339,73.78
2034-09-19,P004,43,B,East,17.55,5.64,5,4976,333,11.91
2034-09-20,P016,57,D,North,77.69,4.23,2,4678,76,73.46
2034-09-21,P012,57,C,West,13.84,0.6,5,4201,248,13.24
2034-09-22,P004,63,C,South,82.63,37.87,5,2085,44,44.76
2034-09-23,P012,68,B,East,66.44,15.4,4,3522,147,51.04
2034-09-24,P007,57,D,East,39.01,10.25,2,4609,269,28.759999999999998
2034-09-25,P020,77,C,West,46.5,19.99,5,4483,375,26.51
2034-09-26,P003,60,A,East,70.63,20.24,4,3914,263,50.39
2034-09-27,P005,55,B,North,26.71,20.3,2,3153,449,6.41
2034-09-28,P012,42,C,East,90.13,58.42,1,2120,234,31.709999999999994
2034-09-29,P012,55,D,West,53.46,6.31,4,399,51,47.15
2034-09-30,P020,55,E,North,78.41,32.53,1,3961,335,45.879999999999995
2034-10-01,P007,68,C,East,55.6,5.67,2,2049,352,49.93
2034-10-02,P012,63,D,East,50.71,7.95,4,2812,229,42.76
2034-10-03,P002,46,B,East,52.27,17.0,5,1924,377,35.27
2034-10-04,P014,60,D,East,42.68,10.11,2,1748,211,32.57
2034-10-05,P016,65,D,South,75.95,16.43,1,3029,359,59.52
2034-10-06,P007,74,B,South,86.15,7.6,4,970,460,78.55000000000001
2034-10-07,P004,67,E,West,86.9,26.2,3,423,497,60.7
2034-10-08,P020,66,A,South,20.9,0.83,3,3106,276,20.07
2034-10-09,P005,59,E,West,78.52,22.06,5,1443,340,56.459999999999994
2034-10-10,P014,62,A,North,28.0,12.85,4,3426,146,15.15
2034-10-11,P009,71,A,South,11.1,1.77,4,4348,287,9.33
2034-10-12,P005,45,A,North,34.79,14.83,5,2720,168,19.96
2034-10-13,P002,55,C,South,36.36,9.23,3,2044,306,27.13
2034-10-14,P005,51,E,West,82.88,20.3,2,2340,294,62.58
2034-10-15,P003,62,D,North,76.82,28.02,2,147,474,48.8
2034-10-16,P010,71,C,East,17.62,5.4,4,3823,196,12.22
2034-10-17,P008,52,B,East,39.34,10.9,2,2502,496,28.440000000000005
2034-10-18,P010,35,B,South,32.62,8.01,4,458,73,24.61
2034-10-19,P002,54,A,North,63.59,20.75,3,4508,217,42.84
2034-10-20,P014,68,C,West,58.74,24.3,1,3540,440,34.44
2034-10-21,P004,64,C,West,71.1,18.12,4,2240,343,52.97999999999999
2034-10-22,P012,63,B,East,91.97,19.83,5,1792,350,72.14
2034-10-23,P020,56,D,East,47.9,8.5,5,1856,415,39.4
2034-10-24,P014,46,E,South,69.03,13.02,1,3807,285,56.010000000000005
2034-10-25,P016,64,E,West,92.65,16.44,1,4542,118,76.21000000000001
2034-10-26,P005,50,A,North,58.75,6.41,5,917,65,52.34
2034-10-27,P016,80,A,East,37.75,15.67,5,3613,34,22.08
2034-10-28,P004,64,A,North,46.26,10.97,4,1122,174,35.29
2034-10-29,P003,53,B,West,77.92,33.79,4,2785,467,44.13
2034-10-30,P001,53,B,North,74.8,19.96,2,2050,190,54.839999999999996
2034-10-31,P004,58,E,West,77.36,9.37,5,3545,42,67.99
2034-11-01,P009,56,A,West,76.9,31.61,5,2441,436,45.290000000000006
2034-11-02,P001,70,C,North,92.84,51.85,4,3181,315,40.99
2034-11-03,P016,61,D,North,78.76,27.9,4,4883,329,50.86000000000001
2034-11-04,P003,51,B,North,86.99,9.68,5,392,184,77.31
2034-11-05,P006,78,A,West,61.63,25.23,3,3670,487,36.400000000000006
2034-11-06,P013,59,A,South,67.98,28.17,5,3579,338,39.81
2034-11-07,P017,67,B,West,97.09,12.55,1,660,140,84.54
2034-11-08,P015,53,E,West,88.33,18.27,5,3219,345,70.06
2034-11-09,P012,62,E,South,79.96,17.94,3,178,11,62.019999999999996
2034-11-10,P008,62,E,East,71.7,38.0,4,4965,123,33.7
2034-11-11,P016,40,E,North,42.27,8.69,3,3274,334,33.580000000000005
2034-11-12,P003,79,C,North,59.33,8.84,2,4832,358,50.489999999999995
2034-11-13,P004,72,A,East,14.96,1.03,3,3886,176,13.930000000000001
2034-11-14,P007,55,E,North,47.46,7.45,1,1317,342,40.01
2034-11-15,P015,48,E,West,20.07,6.03,5,1198,373,14.04
2034-11-16,P011,62,D,East,75.58,7.93,5,893,497,67.65
2034-11-17,P016,60,D,South,90.31,19.95,5,2377,378,70.36
2034-11-18,P014,63,A,West,25.67,16.16,4,2298,295,9.510000000000002
2034-11-19,P013,61,B,West,32.11,22.32,5,4736,241,9.79
2034-11-20,P009,64,E,West,87.13,29.3,5,2134,242,57.83
2034-11-21,P018,74,C,West,62.72,10.24,1,3603,114,52.48
2034-11-22,P003,65,D,North,62.95,22.43,5,2383,373,40.52
2034-11-23,P020,49,E,West,60.66,19.63,4,3209,99,41.03
2034-11-24,P005,73,B,North,29.64,3.5,5,2692,201,26.14
2034-11-25,P002,76,C,North,31.9,5.86,5,4740,250,26.04
2034-11-26,P017,91,D,North,95.47,43.02,5,4413,448,52.449999999999996
2034-11-27,P016,48,B,North,75.11,44.13,3,2452,420,30.979999999999997
2034-11-28,P020,62,B,South,18.14,5.79,3,401,409,12.350000000000001
2034-11-29,P013,38,C,North,30.06,2.2,5,674,181,27.86
2034-11-30,P020,65,C,North,66.44,30.77,1,3263,381,35.67
2034-12-01,P011,54,D,East,35.51,2.84,1,316,68,32.67
2034-12-02,P008,79,C,South,32.66,18.36,3,2290,136,14.299999999999997
2034-12-03,P005,52,E,West,28.21,11.47,2,793,134,16.740000000000002
2034-12-04,P002,42,C,North,26.72,4.05,3,3559,229,22.669999999999998
2034-12-05,P004,55,B,North,65.2,19.5,1,2567,45,45.7
2034-12-06,P003,40,C,South,91.53,3.73,3,4515,367,87.8
2034-12-07,P002,67,D,East,42.5,14.28,5,2523,461,28.22
2034-12-08,P003,39,E,West,20.94,12.29,5,809,372,8.650000000000002
2034-12-09,P016,60,C,West,21.19,2.32,3,211,164,18.87
2034-12-10,P020,39,E,South,94.03,46.87,4,2917,407,47.160000000000004
2034-12-11,P009,56,C,South,57.59,18.44,1,2738,484,39.150000000000006
2034-12-12,P006,76,E,East,51.97,39.16,3,2149,242,12.810000000000002
2034-12-13,P015,63,C,South,90.17,23.57,4,2690,496,66.6
2034-12-14,P005,51,C,East,55.64,19.09,3,3655,36,36.55
2034-12-15,P009,59,A,East,53.25,3.42,2,2034,176,49.83
2034-12-16,P006,60,B,North,93.4,40.84,4,3054,112,52.56
2034-12-17,P003,64,D,West,52.7,17.93,2,1057,210,34.77
2034-12-18,P013,46,D,West,45.19,7.2,3,250,243,37.989999999999995
2034-12-19,P015,66,A,North,62.35,38.73,2,1725,414,23.620000000000005
2034-12-20,P011,33,C,West,97.95,28.04,1,3842,431,69.91
2034-12-21,P016,53,B,South,96.74,12.33,1,2186,408,84.41
2034-12-22,P015,55,E,North,79.8,16.48,5,441,329,63.31999999999999
2034-12-23,P006,66,A,East,54.94,8.56,3,4286,315,46.379999999999995
2034-12-24,P014,60,D,East,89.33,10.53,4,1115,415,78.8
2034-12-25,P011,46,D,South,47.74,6.16,2,4664,153,41.58
2034-12-26,P020,50,D,West,67.61,28.77,5,2933,146,38.84
2034-12-27,P010,62,C,South,26.15,12.7,5,2703,413,13.45
2034-12-28,P016,59,E,North,69.52,18.77,1,4606,360,50.75
2034-12-29,P012,54,E,South,34.85,1.25,3,1152,57,33.6
2034-12-30,P007,55,E,South,79.46,6.77,1,2314,329,72.69
2034-12-31,P007,67,C,South,47.26,2.63,2,1669,403,44.629999999999995
2035-01-01,P018,55,D,East,45.86,18.66,3,1795,477,27.2
2035-01-02,P015,59,D,North,77.19,15.57,3,3998,355,61.62
2035-01-03,P006,82,C,West,48.28,8.89,2,763,356,39.39
2035-01-04,P019,46,B,East,74.26,45.31,5,1618,353,28.950000000000003
2035-01-05,P008,41,C,East,86.96,23.84,1,3838,342,63.11999999999999
2035-01-06,P020,68,C,South,22.32,3.9,5,2559,35,18.42
2035-01-07,P015,53,D,East,53.11,3.58,1,3776,252,49.53
2035-01-08,P004,57,E,North,95.04,20.48,3,2060,377,74.56
2035-01-09,P018,52,D,North,83.1,30.23,4,4256,487,52.86999999999999
2035-01-10,P013,57,B,West,97.63,14.35,4,4115,68,83.28
2035-01-11,P001,76,A,North,87.43,42.92,1,3482,19,44.510000000000005
2035-01-12,P008,68,A,East,37.92,14.27,5,3898,346,23.650000000000002
2035-01-13,P019,69,C,West,26.12,7.07,2,301,222,19.05
2035-01-14,P017,46,A,East,28.95,6.66,5,4254,428,22.29
2035-01-15,P010,49,E,East,29.52,2.75,3,1449,441,26.77
2035-01-16,P001,32,D,North,16.82,4.69,4,2847,59,12.129999999999999
2035-01-17,P001,52,B,North,91.61,9.59,1,4716,316,82.02
2035-01-18,P005,70,B,West,55.23,7.64,4,2905,137,47.589999999999996
2035-01-19,P001,65,B,North,19.11,14.82,3,3077,415,4.289999999999999
2035-01-20,P020,58,D,East,78.64,30.97,2,4963,394,47.67
2035-01-21,P013,60,E,West,39.31,26.15,1,2951,301,13.160000000000004
2035-01-22,P009,53,B,West,16.39,3.65,5,1532,334,12.74
2035-01-23,P016,62,A,West,27.08,13.7,2,3469,201,13.379999999999999
2035-01-24,P008,68,E,North,69.18,11.27,1,402,400,57.91000000000001
2035-01-25,P014,44,E,West,81.46,48.17,1,3398,237,33.28999999999999
2035-01-26,P017,63,E,North,32.83,19.85,4,4913,390,12.979999999999997
2035-01-27,P004,70,B,South,61.94,26.55,3,3270,354,35.39
2035-01-28,P007,56,E,West,10.08,1.1,5,2145,135,8.98
2035-01-29,P017,67,B,East,35.05,20.5,3,4997,59,14.549999999999997
2035-01-30,P016,89,A,East,26.35,8.78,3,2868,498,17.57
2035-01-31,P014,59,A,West,16.89,1.95,2,2420,408,14.940000000000001
2035-02-01,P016,64,A,North,53.55,11.8,2,4940,321,41.75
2035-02-02,P002,53,A,South,66.79,17.97,1,2711,118,48.82000000000001
2035-02-03,P015,62,E,South,14.17,9.22,5,2449,496,4.949999999999999
2035-02-04,P011,65,E,North,22.41,7.54,2,2763,117,14.870000000000001
2035-02-05,P013,62,B,West,93.91,13.98,3,1236,479,79.92999999999999
2035-02-06,P004,50,A,South,30.08,2.94,2,4876,13,27.139999999999997
2035-02-07,P001,63,C,North,78.4,7.8,1,3748,326,70.60000000000001
2035-02-08,P015,75,A,East,77.3,25.75,1,4191,363,51.55
2035-02-09,P012,65,D,West,38.94,15.15,1,210,317,23.79
2035-02-10,P009,70,C,South,28.37,13.12,4,529,499,15.250000000000002
2035-02-11,P007,58,D,West,31.96,2.03,1,2660,110,29.93
2035-02-12,P003,68,C,West,60.93,31.42,4,358,145,29.509999999999998
2035-02-13,P016,63,B,West,44.3,1.59,5,3824,385,42.709999999999994
2035-02-14,P004,51,E,West,54.6,7.75,5,2079,425,46.85
2035-02-15,P014,64,B,South,83.05,17.92,1,2368,471,65.13
2035-02-16,P013,51,C,South,55.21,23.59,5,4589,256,31.62
2035-02-17,P020,54,A,North,99.57,33.87,1,4979,287,65.69999999999999
2035-02-18,P019,63,B,East,69.93,38.71,1,788,13,31.220000000000006
2035-02-19,P002,64,C,South,28.65,16.98,5,1694,81,11.669999999999998
2035-02-20,P010,49,A,East,54.96,3.08,2,1272,41,51.88
2035-02-21,P019,71,E,East,83.21,3.95,5,4912,221,79.25999999999999
2035-02-22,P015,66,C,South,29.65,10.16,4,1794,274,19.49
2035-02-23,P007,54,D,East,75.65,8.29,4,2849,393,67.36000000000001
2035-02-24,P015,45,D,North,13.01,1.33,5,1457,402,11.68
2035-02-25,P017,59,D,North,94.84,33.74,5,1246,128,61.1
2035-02-26,P016,56,A,North,69.7,36.78,4,1987,401,32.92
2035-02-27,P017,62,A,East,24.63,10.18,5,1614,81,14.45
2035-02-28,P016,57,B,West,88.69,39.73,4,2840,135,48.96
2035-03-01,P018,41,A,West,17.36,4.66,1,1158,327,12.7
2035-03-02,P017,57,C,North,46.53,2.08,5,4529,261,44.45
2035-03-03,P004,58,D,South,76.33,17.68,1,3948,160,58.65
2035-03-04,P002,67,E,East,94.37,26.75,3,630,491,67.62
2035-03-05,P017,54,D,North,41.39,3.9,2,3595,224,37.49
2035-03-06,P017,78,C,West,84.75,41.16,5,1111,189,43.59
2035-03-07,P002,42,E,North,27.71,13.46,4,405,22,14.25
2035-03-08,P002,74,B,North,13.16,4.31,1,1439,433,8.850000000000001
2035-03-09,P015,59,A,North,12.59,0.44,2,763,232,12.15
2035-03-10,P016,70,C,West,69.24,10.97,4,310,454,58.269999999999996
2035-03-11,P011,62,A,West,23.88,13.18,5,2052,35,10.7
2035-03-12,P002,72,B,South,14.53,4.61,3,4312,491,9.919999999999998
2035-03-13,P008,57,E,West,97.91,15.13,4,2411,98,82.78
2035-03-14,P012,50,C,North,31.78,13.66,1,2818,335,18.12
2035-03-15,P014,75,E,West,51.63,20.65,4,3109,10,30.980000000000004
2035-03-16,P014,60,C,South,65.18,18.89,5,615,40,46.290000000000006
2035-03-17,P012,63,B,East,23.0,8.55,4,2757,465,14.45
2035-03-18,P002,74,B,South,42.15,11.51,3,390,33,30.64
2035-03-19,P014,51,B,North,68.29,23.13,4,4354,206,45.16000000000001
2035-03-20,P012,67,A,North,67.58,20.26,3,3743,272,47.31999999999999
2035-03-21,P009,55,D,East,85.79,44.02,4,1497,39,41.77
2035-03-22,P008,60,E,South,49.37,11.97,4,1993,63,37.4
2035-03-23,P020,62,C,North,90.08,20.31,3,934,86,69.77
2035-03-24,P016,46,E,South,71.4,11.13,3,2131,274,60.27
2035-03-25,P010,54,D,West,60.59,9.82,5,1439,483,50.77
2035-03-26,P007,75,A,West,20.54,11.52,1,4880,469,9.02
2035-03-27,P015,70,A,North,61.72,1.03,5,4177,417,60.69
2035-03-28,P009,61,D,East,63.52,4.69,1,1245,252,58.830000000000005
2035-03-29,P004,64,C,West,78.29,7.51,5,3315,244,70.78
2035-03-30,P006,58,D,South,74.72,24.64,2,3527,220,50.08
2035-03-31,P012,75,A,North,57.7,27.57,2,1544,344,30.130000000000003
2035-04-01,P015,59,A,East,63.35,5.92,5,3125,420,57.43
2035-04-02,P019,64,E,North,79.51,32.59,3,238,139,46.92
2035-04-03,P002,73,C,North,41.63,13.68,2,1818,260,27.950000000000003
2035-04-04,P019,54,C,East,22.15,8.54,5,1771,222,13.61
2035-04-05,P020,77,A,South,88.69,20.68,2,3943,459,68.00999999999999
2035-04-06,P020,46,D,West,96.85,23.81,2,1696,473,73.03999999999999
2035-04-07,P002,78,A,South,48.64,12.35,5,4987,403,36.29
2035-04-08,P015,58,E,East,99.13,31.0,3,2425,412,68.13
2035-04-09,P012,59,D,East,39.04,8.45,5,3996,111,30.59
2035-04-10,P001,43,A,West,15.99,1.8,5,430,111,14.19
2035-04-11,P014,57,C,West,61.52,18.52,3,941,445,43.0
2035-04-12,P004,51,E,East,88.14,23.61,5,2221,147,64.53
2035-04-13,P011,56,A,East,65.57,25.54,2,3758,73,40.029999999999994
2035-04-14,P007,60,A,West,10.85,3.34,2,3013,202,7.51
2035-04-15,P013,71,B,West,11.06,4.02,5,4111,65,7.040000000000001
2035-04-16,P014,64,D,South,75.19,3.58,1,2536,285,71.61
2035-04-17,P007,65,B,East,86.08,16.07,4,4889,302,70.00999999999999
2035-04-18,P011,51,C,East,32.77,8.7,1,977,70,24.070000000000004
2035-04-19,P020,53,D,South,52.31,20.62,1,3020,440,31.69
2035-04-20,P020,80,E,North,96.5,37.84,5,455,80,58.66
2035-04-21,P011,54,D,West,51.45,5.58,5,117,363,45.870000000000005
2035-04-22,P009,78,A,West,22.22,10.69,2,576,141,11.53
2035-04-23,P004,59,A,North,92.05,44.2,3,3534,389,47.849999999999994
2035-04-24,P002,62,A,South,54.57,9.84,2,1866,441,44.730000000000004
2035-04-25,P002,73,D,South,40.99,11.17,5,2964,288,29.82
2035-04-26,P009,75,A,South,18.77,6.1,2,1017,467,12.67
2035-04-27,P019,61,A,South,51.24,12.69,3,2772,334,38.550000000000004
2035-04-28,P015,58,B,East,79.27,3.86,3,2338,231,75.41
2035-04-29,P018,61,A,East,74.55,7.05,2,3930,370,67.5
2035-04-30,P016,65,B,South,54.69,6.57,3,4939,421,48.12
2035-05-01,P002,71,C,West,74.76,46.04,1,1888,69,28.720000000000006
2035-05-02,P012,62,D,North,41.57,21.73,4,3652,398,19.84
2035-05-03,P001,68,B,North,76.17,7.96,2,3066,91,68.21000000000001
2035-05-04,P002,78,D,West,17.72,2.09,4,2927,436,15.629999999999999
2035-05-05,P014,66,D,South,27.93,9.25,2,4271,64,18.68
2035-05-06,P007,65,E,South,89.0,19.74,4,2345,432,69.26
2035-05-07,P017,47,B,North,36.43,12.29,3,4994,221,24.14
2035-05-08,P015,36,A,North,28.53,5.13,1,3789,68,23.400000000000002
2035-05-09,P017,66,E,East,18.01,1.97,4,467,491,16.040000000000003
2035-05-10,P009,61,B,North,45.37,4.41,5,4425,176,40.959999999999994
2035-05-11,P013,57,B,North,16.03,4.74,3,4829,195,11.290000000000001
2035-05-12,P002,65,C,North,54.73,23.98,4,1023,57,30.749999999999996
2035-05-13,P015,62,A,North,92.73,29.12,4,1864,99,63.61
2035-05-14,P020,74,C,East,80.84,13.88,5,4013,486,66.96000000000001
2035-05-15,P011,63,D,East,13.66,2.38,4,2093,285,11.280000000000001
2035-05-16,P019,55,A,East,36.98,9.68,1,298,295,27.299999999999997
2035-05-17,P014,72,C,West,26.89,1.74,1,2597,255,25.150000000000002
2035-05-18,P004,60,C,North,16.02,7.63,3,151,37,8.39
2035-05-19,P011,68,A,East,19.78,7.89,2,1976,213,11.89
2035-05-20,P016,58,B,West,91.73,31.82,3,2815,263,59.910000000000004
2035-05-21,P002,56,D,West,37.91,10.68,4,4696,256,27.229999999999997
2035-05-22,P002,63,E,South,45.3,7.96,3,2473,321,37.339999999999996
2035-05-23,P009,63,E,East,53.71,23.77,3,3367,24,29.94
2035-05-24,P004,67,E,North,77.04,6.77,5,4974,244,70.27000000000001
2035-05-25,P008,60,D,North,81.85,16.97,3,3170,410,64.88
2035-05-26,P018,44,A,South,96.74,34.14,1,1046,229,62.599999999999994
2035-05-27,P015,58,A,West,28.96,1.88,5,345,135,27.080000000000002
2035-05-28,P002,70,A,East,37.1,21.24,2,2504,362,15.860000000000003
2035-05-29,P011,60,E,South,38.17,9.25,4,1964,273,28.92
2035-05-30,P017,60,B,North,50.07,34.32,3,4712,368,15.75
2035-05-31,P007,72,C,West,82.67,28.37,4,2932,373,54.3
2035-06-01,P008,55,E,West,31.55,8.68,2,3058,256,22.87
2035-06-02,P010,47,D,East,80.46,27.19,3,4227,457,53.269999999999996
2035-06-03,P003,61,A,East,28.36,10.2,4,3943,285,18.16
2035-06-04,P013,58,C,East,73.91,1.01,5,1252,414,72.89999999999999
2035-06-05,P017,53,A,South,81.91,11.59,1,1107,295,70.32
2035-06-06,P013,61,A,North,86.84,25.05,5,3409,406,61.790000000000006
2035-06-07,P019,68,A,East,55.93,15.07,5,197,49,40.86
2035-06-08,P009,63,B,South,39.58,18.31,2,3248,91,21.27
2035-06-09,P016,66,C,South,79.51,19.87,4,1530,278,59.64
2035-06-10,P005,81,E,East,38.88,12.35,1,3459,135,26.53
2035-06-11,P009,59,B,South,23.33,7.5,5,729,457,15.829999999999998
2035-06-12,P009,66,D,North,85.12,21.15,1,203,416,63.970000000000006
2035-06-13,P006,58,D,East,47.01,12.33,4,4362,128,34.68
2035-06-14,P010,54,E,South,61.38,6.23,2,3002,336,55.150000000000006
2035-06-15,P018,57,C,South,92.66,47.68,4,3788,179,44.98
2035-06-16,P011,58,E,East,22.22,3.25,3,2057,322,18.97
